iteration,consensus,mean,median
9NWDZZv4XoGhoFJxT3Wu1GEtG,eular_acr_sle,0.11486832549784044,0.11111111111111105
9NWDZZv4XoGhoFJxT3Wu1GEtG,migraine,0.11197110423116613,0.11111111111111105
9NWDZZv4XoGhoFJxT3Wu1GEtG,slicc_sle,0.13136299354049613,0.11111111111111105
S5q70dUl4WLyv1XABaKw0n6nM,aha_kawasaki,0.08637910650294552,0.0714285714285714
S5q70dUl4WLyv1XABaKw0n6nM,consensus1,0.08686312731720365,0.05263157894736836
S5q70dUl4WLyv1XABaKw0n6nM,consensus2,0.03032536778666808,0
S5q70dUl4WLyv1XABaKw0n6nM,eular_acr_sle,0.1164373351679853,0.11111111111111105
S5q70dUl4WLyv1XABaKw0n6nM,migraine,0.13571073653632992,0.11111111111111105
S5q70dUl4WLyv1XABaKw0n6nM,slicc_sle,0.12195849099873866,0.11111111111111105
ZalicUoHWBZzEwi0939XA8F2Z,aha_kawasaki,0.09308544912260083,0.0714285714285714
ZalicUoHWBZzEwi0939XA8F2Z,consensus1,0.07681076329167141,0.05263157894736836
ZalicUoHWBZzEwi0939XA8F2Z,consensus2,0.04137513673117387,0.05263157894736836
ZalicUoHWBZzEwi0939XA8F2Z,eular_acr_sle,0.10373810342850588,0.11111111111111105
ZalicUoHWBZzEwi0939XA8F2Z,migraine,0.11563276382677826,0.11111111111111105
ZalicUoHWBZzEwi0939XA8F2Z,slicc_sle,0.11788403470550013,0.11111111111111105
BwlWC7DHQHVK8Qr76HjFFvhto,aha_kawasaki,0.09301454193095059,0.09126984126984122
BwlWC7DHQHVK8Qr76HjFFvhto,consensus1,0.08267782746626913,0.05263157894736836
BwlWC7DHQHVK8Qr76HjFFvhto,consensus2,0.045177113907764035,0.05263157894736836
BwlWC7DHQHVK8Qr76HjFFvhto,eular_acr_sle,0.11193479341054156,0.11111111111111105
BwlWC7DHQHVK8Qr76HjFFvhto,migraine,0.1284065283033291,0.11111111111111105
BwlWC7DHQHVK8Qr76HjFFvhto,slicc_sle,0.11612582654894314,0.11111111111111105
59EZREKXkvacpQza4uDNsQqQd,aha_kawasaki,0.08006624724890977,0.0714285714285714
59EZREKXkvacpQza4uDNsQqQd,consensus1,0.08922141956197681,0.11111111111111105
59EZREKXkvacpQza4uDNsQqQd,consensus2,0.044617439663879266,0.05263157894736836
59EZREKXkvacpQza4uDNsQqQd,eular_acr_sle,0.12056339104842714,0.11111111111111105
59EZREKXkvacpQza4uDNsQqQd,migraine,0.1168443985781447,0.11111111111111105
59EZREKXkvacpQza4uDNsQqQd,slicc_sle,0.1138879333409777,0.11111111111111105
6QZhEAy7vPUuyiCPq4nvxzf8B,aha_kawasaki,0.0939380823281752,0.0714285714285714
6QZhEAy7vPUuyiCPq4nvxzf8B,consensus1,0.06493903604326717,0.05263157894736836
6QZhEAy7vPUuyiCPq4nvxzf8B,consensus2,0.042639232112916294,0.05263157894736836
6QZhEAy7vPUuyiCPq4nvxzf8B,eular_acr_sle,0.15395979054389788,0.17647058823529416
6QZhEAy7vPUuyiCPq4nvxzf8B,migraine,0.11414402018117187,0.11111111111111105
6QZhEAy7vPUuyiCPq4nvxzf8B,slicc_sle,0.11726675075488283,0.11111111111111105
CUawg6BquUqhk42W0YgpCQ0EN,aha_kawasaki,0.11260995626320705,0.11111111111111105
CUawg6BquUqhk42W0YgpCQ0EN,consensus1,0.072759240148301,0.05263157894736836
CUawg6BquUqhk42W0YgpCQ0EN,consensus2,0.03661257902743969,0
CUawg6BquUqhk42W0YgpCQ0EN,eular_acr_sle,0.11683866529067767,0.11111111111111105
CUawg6BquUqhk42W0YgpCQ0EN,migraine,0.12803577571379426,0.11111111111111105
CUawg6BquUqhk42W0YgpCQ0EN,slicc_sle,0.1272082712227191,0.11111111111111105
t21NKZePPQUpZqCRGmzAn1Lj6,aha_kawasaki,0.0884954971642278,0.0714285714285714
t21NKZePPQUpZqCRGmzAn1Lj6,consensus1,0.07317203684592742,0.05263157894736836
t21NKZePPQUpZqCRGmzAn1Lj6,consensus2,0.03558605137552504,0
t21NKZePPQUpZqCRGmzAn1Lj6,eular_acr_sle,0.11824714291174558,0.11111111111111105
t21NKZePPQUpZqCRGmzAn1Lj6,migraine,0.13070748767343193,0.11111111111111105
t21NKZePPQUpZqCRGmzAn1Lj6,slicc_sle,0.13333497141546674,0.11111111111111105
HEqxd3Q2WvmP5jOCZH9VJkjCA,aha_kawasaki,0.08029632333037906,0.0714285714285714
HEqxd3Q2WvmP5jOCZH9VJkjCA,consensus1,0.08091388602224513,0.05263157894736836
HEqxd3Q2WvmP5jOCZH9VJkjCA,consensus2,0.040060593001769444,0.05263157894736836
HEqxd3Q2WvmP5jOCZH9VJkjCA,eular_acr_sle,0.11369300156709855,0.11111111111111105
HEqxd3Q2WvmP5jOCZH9VJkjCA,migraine,0.11231510147918813,0.11111111111111105
HEqxd3Q2WvmP5jOCZH9VJkjCA,slicc_sle,0.13042464549172494,0.11111111111111105
FFfClce4MPBGL4D4pF2XFXWPY,aha_kawasaki,0.0841238225139154,0.0714285714285714
FFfClce4MPBGL4D4pF2XFXWPY,consensus1,0.08493674272828036,0.05263157894736836
FFfClce4MPBGL4D4pF2XFXWPY,consensus2,0.0434552203902049,0
FFfClce4MPBGL4D4pF2XFXWPY,eular_acr_sle,0.1208959217215151,0.11111111111111105
FFfClce4MPBGL4D4pF2XFXWPY,migraine,0.07750257997936014,0.05263157894736836
FFfClce4MPBGL4D4pF2XFXWPY,slicc_sle,0.1255742842946145,0.11111111111111105
KjfKfxacUld11LJO7IZCa4LD8,aha_kawasaki,0.07663412152576238,0.0714285714285714
KjfKfxacUld11LJO7IZCa4LD8,consensus1,0.07652792110996441,0.05263157894736836
KjfKfxacUld11LJO7IZCa4LD8,consensus2,0.04252508757152718,0.05263157894736836
KjfKfxacUld11LJO7IZCa4LD8,eular_acr_sle,0.10139892214195619,0.11111111111111105
KjfKfxacUld11LJO7IZCa4LD8,migraine,0.10246722470664676,0.11111111111111105
KjfKfxacUld11LJO7IZCa4LD8,slicc_sle,0.11280625310553069,0.11111111111111105
VeaRX06rotB1p6mtEZX7VqvAk,aha_kawasaki,0.07985701948550245,0.0714285714285714
VeaRX06rotB1p6mtEZX7VqvAk,consensus1,0.11037533921950846,0.11111111111111105
VeaRX06rotB1p6mtEZX7VqvAk,consensus2,0.03796210669275682,0
VeaRX06rotB1p6mtEZX7VqvAk,eular_acr_sle,0.12947291977219738,0.11111111111111105
VeaRX06rotB1p6mtEZX7VqvAk,migraine,0.09596949891067535,0.05263157894736836
VeaRX06rotB1p6mtEZX7VqvAk,slicc_sle,0.15924588158850284,0.17647058823529416
8lBmuVr1KTXF9RJTMzOqVYNDo,aha_kawasaki,0.07579218453831454,0.0714285714285714
8lBmuVr1KTXF9RJTMzOqVYNDo,consensus1,0.08631655391201311,0.11111111111111105
8lBmuVr1KTXF9RJTMzOqVYNDo,consensus2,0.03632566264145209,0.05263157894736836
8lBmuVr1KTXF9RJTMzOqVYNDo,eular_acr_sle,0.10160340939494704,0.11111111111111105
8lBmuVr1KTXF9RJTMzOqVYNDo,migraine,0.10327370714367616,0.11111111111111105
8lBmuVr1KTXF9RJTMzOqVYNDo,slicc_sle,0.12886027705429148,0.11111111111111105
55l45UDNaHxPynmVYWS3ax5rq,aha_kawasaki,0.09487153140403914,0.0714285714285714
55l45UDNaHxPynmVYWS3ax5rq,consensus1,0.06476321522761147,0.05263157894736836
55l45UDNaHxPynmVYWS3ax5rq,consensus2,0.045554943852157456,0.05263157894736836
55l45UDNaHxPynmVYWS3ax5rq,eular_acr_sle,0.10764629438520044,0.11111111111111105
55l45UDNaHxPynmVYWS3ax5rq,migraine,0.12817337461300307,0.11111111111111105
55l45UDNaHxPynmVYWS3ax5rq,slicc_sle,0.1520429614340863,0.11111111111111105
1Sh5ie5qPnjYH36bCbYyOxQjf,aha_kawasaki,0.10410984211293811,0.11111111111111105
1Sh5ie5qPnjYH36bCbYyOxQjf,consensus1,0.0647861483774796,0.05263157894736836
1Sh5ie5qPnjYH36bCbYyOxQjf,consensus2,0.0387431282168124,0.05263157894736836
1Sh5ie5qPnjYH36bCbYyOxQjf,eular_acr_sle,0.1346156786301265,0.11111111111111105
1Sh5ie5qPnjYH36bCbYyOxQjf,migraine,0.12327332492451169,0.11111111111111105
1Sh5ie5qPnjYH36bCbYyOxQjf,slicc_sle,0.13178916790887893,0.11111111111111105
z94Yhgy8LsgUwCFffLLB8dijY,aha_kawasaki,0.08905606907295621,0.0714285714285714
z94Yhgy8LsgUwCFffLLB8dijY,consensus1,0.09387684898520808,0.11111111111111105
z94Yhgy8LsgUwCFffLLB8dijY,consensus2,0.04310374867650407,0.05263157894736836
z94Yhgy8LsgUwCFffLLB8dijY,eular_acr_sle,0.11841340824828957,0.11111111111111105
z94Yhgy8LsgUwCFffLLB8dijY,migraine,0.11980086381531167,0.11111111111111105
z94Yhgy8LsgUwCFffLLB8dijY,slicc_sle,0.1302297137178458,0.11111111111111105
RiL3pyv2fcIzvzeUgsoJiQPZY,aha_kawasaki,0.09171010448100231,0.0714285714285714
RiL3pyv2fcIzvzeUgsoJiQPZY,consensus1,0.07214768948515074,0.05263157894736836
RiL3pyv2fcIzvzeUgsoJiQPZY,consensus2,0.03700516889371376,0
RiL3pyv2fcIzvzeUgsoJiQPZY,eular_acr_sle,0.10495929365898403,0.11111111111111105
RiL3pyv2fcIzvzeUgsoJiQPZY,migraine,0.11593089477506399,0.11111111111111105
RiL3pyv2fcIzvzeUgsoJiQPZY,slicc_sle,0.10268508963039404,0.11111111111111105
oS32nkaaNndUjKp26BadjynTn,aha_kawasaki,0.09053286181769155,0.0714285714285714
oS32nkaaNndUjKp26BadjynTn,consensus1,0.08379008523487365,0.05263157894736836
oS32nkaaNndUjKp26BadjynTn,consensus2,0.045667851240606634,0.05263157894736836
oS32nkaaNndUjKp26BadjynTn,eular_acr_sle,0.11887780453311927,0.11111111111111105
oS32nkaaNndUjKp26BadjynTn,migraine,0.08392003975079308,0.05263157894736836
oS32nkaaNndUjKp26BadjynTn,slicc_sle,0.115531475748194,0.11111111111111105
6PhEkk6wM4HQUVur5sfDnZoBD,aha_kawasaki,0.09464449092932065,0.09126984126984122
6PhEkk6wM4HQUVur5sfDnZoBD,consensus1,0.075432863203761,0.05263157894736836
6PhEkk6wM4HQUVur5sfDnZoBD,consensus2,0.04510474046077759,0.05263157894736836
6PhEkk6wM4HQUVur5sfDnZoBD,eular_acr_sle,0.1295512747009135,0.11111111111111105
6PhEkk6wM4HQUVur5sfDnZoBD,migraine,0.118776516454535,0.11111111111111105
6PhEkk6wM4HQUVur5sfDnZoBD,slicc_sle,0.15246340251500212,0.17647058823529416
efFL7HeiO5vDyvt5H7tBGdy3Y,aha_kawasaki,0.09411765565016339,0.0714285714285714
efFL7HeiO5vDyvt5H7tBGdy3Y,consensus1,0.08031953522149597,0.05263157894736836
efFL7HeiO5vDyvt5H7tBGdy3Y,consensus2,0.03618136249715194,0.05263157894736836
efFL7HeiO5vDyvt5H7tBGdy3Y,eular_acr_sle,0.09776975117532391,0.11111111111111105
efFL7HeiO5vDyvt5H7tBGdy3Y,migraine,0.10630852730955928,0.11111111111111105
efFL7HeiO5vDyvt5H7tBGdy3Y,slicc_sle,0.12539273019149177,0.11111111111111105
iLcQDnxZtV13Z7zWCyDTMe4TA,aha_kawasaki,0.08817141880750097,0.0714285714285714
iLcQDnxZtV13Z7zWCyDTMe4TA,consensus1,0.0935424072162978,0.11111111111111105
iLcQDnxZtV13Z7zWCyDTMe4TA,consensus2,0.038701133747573356,0
iLcQDnxZtV13Z7zWCyDTMe4TA,eular_acr_sle,0.12422887283568397,0.11111111111111105
iLcQDnxZtV13Z7zWCyDTMe4TA,migraine,0.11449183962083857,0.11111111111111105
iLcQDnxZtV13Z7zWCyDTMe4TA,slicc_sle,0.1261323242747391,0.11111111111111105
4MWNMJtNkuNnmcQ5uUfjGd6na,aha_kawasaki,0.09681374696854574,0.0714285714285714
4MWNMJtNkuNnmcQ5uUfjGd6na,consensus1,0.08912013148339254,0.11111111111111105
4MWNMJtNkuNnmcQ5uUfjGd6na,consensus2,0.037468001554688844,0
4MWNMJtNkuNnmcQ5uUfjGd6na,eular_acr_sle,0.12984558345755454,0.11111111111111105
4MWNMJtNkuNnmcQ5uUfjGd6na,migraine,0.1207755226847074,0.11111111111111105
4MWNMJtNkuNnmcQ5uUfjGd6na,slicc_sle,0.11968428697014867,0.11111111111111105
wvavKAqxSp75eUtASqE25O7ZD,aha_kawasaki,0.1059780146467453,0.0714285714285714
wvavKAqxSp75eUtASqE25O7ZD,consensus1,0.07307074876734315,0.05263157894736836
wvavKAqxSp75eUtASqE25O7ZD,consensus2,0.04515790367183553,0.05263157894736836
wvavKAqxSp75eUtASqE25O7ZD,eular_acr_sle,0.11361464663838244,0.11111111111111105
wvavKAqxSp75eUtASqE25O7ZD,migraine,0.12593247825445966,0.11111111111111105
wvavKAqxSp75eUtASqE25O7ZD,slicc_sle,0.14415286582469244,0.11111111111111105
7NIchgRDfPIjRmj2FBLG5z1bA,aha_kawasaki,0.07331719135124706,0.0714285714285714
7NIchgRDfPIjRmj2FBLG5z1bA,consensus1,0.07937736498108013,0.05263157894736836
7NIchgRDfPIjRmj2FBLG5z1bA,consensus2,0.040217745790501185,0.05263157894736836
7NIchgRDfPIjRmj2FBLG5z1bA,eular_acr_sle,0.12333830218247141,0.11111111111111105
7NIchgRDfPIjRmj2FBLG5z1bA,migraine,0.12051179146122384,0.11111111111111105
7NIchgRDfPIjRmj2FBLG5z1bA,slicc_sle,0.12470282459962541,0.11111111111111105
BX2KqINYLtagDfnmrMjHG9RKe,aha_kawasaki,0.0876363345403593,0.0714285714285714
BX2KqINYLtagDfnmrMjHG9RKe,consensus1,0.07075450063066159,0.05263157894736836
BX2KqINYLtagDfnmrMjHG9RKe,consensus2,0.03558093093696807,0
BX2KqINYLtagDfnmrMjHG9RKe,eular_acr_sle,0.1042540993005389,0.11111111111111105
BX2KqINYLtagDfnmrMjHG9RKe,migraine,0.12047739173642165,0.11111111111111105
BX2KqINYLtagDfnmrMjHG9RKe,slicc_sle,0.11508619042158771,0.11111111111111105
hVWd0KEknQkT5XD3mn1yPzqZj,aha_kawasaki,0.09203050418220697,0.0714285714285714
hVWd0KEknQkT5XD3mn1yPzqZj,consensus1,0.08930932996980465,0.11111111111111105
hVWd0KEknQkT5XD3mn1yPzqZj,consensus2,0.04139054959488395,0
hVWd0KEknQkT5XD3mn1yPzqZj,eular_acr_sle,0.10226891176323578,0.11111111111111105
hVWd0KEknQkT5XD3mn1yPzqZj,migraine,0.11624240339410616,0.11111111111111105
hVWd0KEknQkT5XD3mn1yPzqZj,slicc_sle,0.15901436598031024,0.11111111111111105
O5rjXo5pbM2vB7KhhVSVBJjtu,aha_kawasaki,0.07593039055887352,0.0714285714285714
O5rjXo5pbM2vB7KhhVSVBJjtu,consensus1,0.07130680732331916,0.05263157894736836
O5rjXo5pbM2vB7KhhVSVBJjtu,consensus2,0.04306642789614924,0.05263157894736836
O5rjXo5pbM2vB7KhhVSVBJjtu,eular_acr_sle,0.1264664930299605,0.11111111111111105
O5rjXo5pbM2vB7KhhVSVBJjtu,migraine,0.12216379729279625,0.11111111111111105
O5rjXo5pbM2vB7KhhVSVBJjtu,slicc_sle,0.13211296214392187,0.11111111111111105
6OqKqIxUGsVLunC0uwBdKkiA9,aha_kawasaki,0.08238609515699298,0.0714285714285714
6OqKqIxUGsVLunC0uwBdKkiA9,consensus1,0.07075450063066159,0.05263157894736836
6OqKqIxUGsVLunC0uwBdKkiA9,consensus2,0.03584908383669992,0
6OqKqIxUGsVLunC0uwBdKkiA9,eular_acr_sle,0.12358292244773152,0.11111111111111105
6OqKqIxUGsVLunC0uwBdKkiA9,migraine,0.12314719260023696,0.11111111111111105
6OqKqIxUGsVLunC0uwBdKkiA9,slicc_sle,0.1219642242862057,0.11111111111111105
RG1veqQiZFl8tXBkYMP3Zjdqm,aha_kawasaki,0.09774111051200836,0.11111111111111105
RG1veqQiZFl8tXBkYMP3Zjdqm,consensus1,0.09877689867369947,0.11111111111111105
RG1veqQiZFl8tXBkYMP3Zjdqm,consensus2,0.04808210365485904,0.05263157894736836
RG1veqQiZFl8tXBkYMP3Zjdqm,eular_acr_sle,0.11760692581126016,0.11111111111111105
RG1veqQiZFl8tXBkYMP3Zjdqm,migraine,0.10578488705423689,0.11111111111111105
RG1veqQiZFl8tXBkYMP3Zjdqm,slicc_sle,0.11773114703971256,0.11111111111111105
ERawSJsGlGbfj6xadOnjTnWoF,aha_kawasaki,0.0881520596550149,0.0714285714285714
ERawSJsGlGbfj6xadOnjTnWoF,consensus1,0.07858808240645185,0.05263157894736836
ERawSJsGlGbfj6xadOnjTnWoF,consensus2,0.04433241337266103,0.05263157894736836
ERawSJsGlGbfj6xadOnjTnWoF,eular_acr_sle,0.13187516722088446,0.17647058823529416
ERawSJsGlGbfj6xadOnjTnWoF,migraine,0.1097083667775102,0.11111111111111105
ERawSJsGlGbfj6xadOnjTnWoF,slicc_sle,0.1149562359056683,0.11111111111111105
fwJq3nLN1QEE0cnZjcHiEnICi,aha_kawasaki,0.09095976549536922,0.0714285714285714
fwJq3nLN1QEE0cnZjcHiEnICi,consensus1,0.061384397813706346,0.05263157894736836
fwJq3nLN1QEE0cnZjcHiEnICi,consensus2,0.04186223133591552,0.05263157894736836
fwJq3nLN1QEE0cnZjcHiEnICi,eular_acr_sle,0.12323510300806481,0.11111111111111105
fwJq3nLN1QEE0cnZjcHiEnICi,migraine,0.1282249742002064,0.11111111111111105
fwJq3nLN1QEE0cnZjcHiEnICi,slicc_sle,0.12151511676795472,0.11111111111111105
x9Y9xPqYUmEVSUlz2zuMqqHGX,aha_kawasaki,0.08854088807649178,0.0714285714285714
x9Y9xPqYUmEVSUlz2zuMqqHGX,consensus1,0.08055651110346669,0.11111111111111105
x9Y9xPqYUmEVSUlz2zuMqqHGX,consensus2,0.0413365100671602,0.05263157894736836
x9Y9xPqYUmEVSUlz2zuMqqHGX,eular_acr_sle,0.14808972321872219,0.11111111111111105
x9Y9xPqYUmEVSUlz2zuMqqHGX,migraine,0.10039750793104764,0.11111111111111105
x9Y9xPqYUmEVSUlz2zuMqqHGX,slicc_sle,0.11866949508848372,0.11111111111111105
uMIOZb7dW83BxuVllHbR1EAKk,aha_kawasaki,0.09549712413489504,0.0714285714285714
uMIOZb7dW83BxuVllHbR1EAKk,consensus1,0.08878568971448225,0.11111111111111105
uMIOZb7dW83BxuVllHbR1EAKk,consensus2,0.041162054319949036,0.05263157894736836
uMIOZb7dW83BxuVllHbR1EAKk,eular_acr_sle,0.12595077017161638,0.11111111111111105
uMIOZb7dW83BxuVllHbR1EAKk,migraine,0.1142786159298027,0.11111111111111105
uMIOZb7dW83BxuVllHbR1EAKk,slicc_sle,0.11603218285364826,0.11111111111111105
pYN7Cc9RIfPmRFVKQ41T5Atn5,aha_kawasaki,0.0800237057976996,0.0714285714285714
pYN7Cc9RIfPmRFVKQ41T5Atn5,consensus1,0.09169055536444594,0.11111111111111105
pYN7Cc9RIfPmRFVKQ41T5Atn5,consensus2,0.04645894181497894,0.05263157894736836
pYN7Cc9RIfPmRFVKQ41T5Atn5,eular_acr_sle,0.12255284179948782,0.11111111111111105
pYN7Cc9RIfPmRFVKQ41T5Atn5,migraine,0.09848832320452545,0.11111111111111105
pYN7Cc9RIfPmRFVKQ41T5Atn5,slicc_sle,0.1301781141306425,0.11111111111111105
uL1ovctgIkJMQjBqIkjc1qucj,aha_kawasaki,0.08345976921828314,0.0714285714285714
uL1ovctgIkJMQjBqIkjc1qucj,consensus1,0.07171960402094557,0.05263157894736836
uL1ovctgIkJMQjBqIkjc1qucj,consensus2,0.03693557904084217,0
uL1ovctgIkJMQjBqIkjc1qucj,eular_acr_sle,0.11826243167832434,0.11111111111111105
uL1ovctgIkJMQjBqIkjc1qucj,migraine,0.10256851278523103,0.11111111111111105
uL1ovctgIkJMQjBqIkjc1qucj,slicc_sle,0.1282765737874097,0.11111111111111105
CxXNvhRuR72FjgNw5ZrlnozRB,aha_kawasaki,0.0755447539503267,0.0714285714285714
CxXNvhRuR72FjgNw5ZrlnozRB,consensus1,0.08776898673699496,0.11111111111111105
CxXNvhRuR72FjgNw5ZrlnozRB,consensus2,0.048212314001787666,0.05263157894736836
CxXNvhRuR72FjgNw5ZrlnozRB,eular_acr_sle,0.11957426245351939,0.11111111111111105
CxXNvhRuR72FjgNw5ZrlnozRB,migraine,0.10134732255475289,0.11111111111111105
CxXNvhRuR72FjgNw5ZrlnozRB,slicc_sle,0.11281580858464241,0.11111111111111105
tWKx2HP3tKjYlQr9oiqbAI0a1,aha_kawasaki,0.08190966240501843,0.0714285714285714
tWKx2HP3tKjYlQr9oiqbAI0a1,consensus1,0.07610556893322629,0.05263157894736836
tWKx2HP3tKjYlQr9oiqbAI0a1,consensus2,0.043384307470994754,0.05263157894736836
tWKx2HP3tKjYlQr9oiqbAI0a1,eular_acr_sle,0.12502197760195694,0.11111111111111105
tWKx2HP3tKjYlQr9oiqbAI0a1,migraine,0.10373810342850588,0.11111111111111105
tWKx2HP3tKjYlQr9oiqbAI0a1,slicc_sle,0.1425237931429882,0.11111111111111105
Nfi7CBF8DVbeWfhgdw49WT1Tw,aha_kawasaki,0.09548569765288031,0.09126984126984122
Nfi7CBF8DVbeWfhgdw49WT1Tw,consensus1,0.09642433971639335,0.11111111111111105
Nfi7CBF8DVbeWfhgdw49WT1Tw,consensus2,0.03801358600120208,0
Nfi7CBF8DVbeWfhgdw49WT1Tw,eular_acr_sle,0.12780262202346826,0.11111111111111105
Nfi7CBF8DVbeWfhgdw49WT1Tw,migraine,0.1297270955165692,0.11111111111111105
Nfi7CBF8DVbeWfhgdw49WT1Tw,slicc_sle,0.12282230631043839,0.11111111111111105
Ho75BVcGBTSfnutxofkCYDQjv,aha_kawasaki,0.09341836354220256,0.0714285714285714
Ho75BVcGBTSfnutxofkCYDQjv,consensus1,0.07835683981194815,0.05263157894736836
Ho75BVcGBTSfnutxofkCYDQjv,consensus2,0.03269135405358314,0
Ho75BVcGBTSfnutxofkCYDQjv,eular_acr_sle,0.09576501165768449,0.11111111111111105
Ho75BVcGBTSfnutxofkCYDQjv,migraine,0.10077863504076091,0.11111111111111105
Ho75BVcGBTSfnutxofkCYDQjv,slicc_sle,0.14078851813629936,0.11111111111111105
hNb0jQ1CEHGO3ng1HDgZGltFZ,aha_kawasaki,0.09499513214683493,0.0714285714285714
hNb0jQ1CEHGO3ng1HDgZGltFZ,consensus1,0.06987730764820545,0.05263157894736836
hNb0jQ1CEHGO3ng1HDgZGltFZ,consensus2,0.043702496334075254,0.05263157894736836
hNb0jQ1CEHGO3ng1HDgZGltFZ,eular_acr_sle,0.11528494438711155,0.11111111111111105
hNb0jQ1CEHGO3ng1HDgZGltFZ,migraine,0.12993731605702707,0.11111111111111105
hNb0jQ1CEHGO3ng1HDgZGltFZ,slicc_sle,0.1364989270562026,0.11111111111111105
TFHeB35PbXt2kqXrhWn6lWV9r,aha_kawasaki,0.07269367486085751,0.0714285714285714
TFHeB35PbXt2kqXrhWn6lWV9r,consensus1,0.07813324160073383,0.05263157894736836
TFHeB35PbXt2kqXrhWn6lWV9r,consensus2,0.03774945384852503,0.05263157894736836
TFHeB35PbXt2kqXrhWn6lWV9r,eular_acr_sle,0.13144134846921224,0.11111111111111105
TFHeB35PbXt2kqXrhWn6lWV9r,migraine,0.11226350189198486,0.11111111111111105
TFHeB35PbXt2kqXrhWn6lWV9r,slicc_sle,0.1516855865153079,0.17647058823529416
mD5cLoKRrN1rIIH3l36BQBM0P,aha_kawasaki,0.10518778320635908,0.11111111111111105
mD5cLoKRrN1rIIH3l36BQBM0P,consensus1,0.07948438634713141,0.05263157894736836
mD5cLoKRrN1rIIH3l36BQBM0P,consensus2,0.034193876299139433,0
