mcas_1.mcas_2,mcas_1.aha_kawasaki,mcas_1.eular_acr_sle,mcas_1.migraine,mcas_1.slicc_sle,mcas_2.aha_kawasaki,mcas_2.eular_acr_sle,mcas_2.migraine,mcas_2.slicc_sle,aha_kawasaki.eular_acr_sle,aha_kawasaki.migraine,aha_kawasaki.slicc_sle,eular_acr_sle.migraine,eular_acr_sle.slicc_sle,migraine.slicc_sle
-0.02444068296651558,-0.014194730366800634,0.010819282438896849,-0.03396623620228301,-0.012762861191128572,-0.002608305088104501,0.010048984235802472,-0.02081959496878305,-0.003936913320791824,0.017824802741097656,-0.024016855269571202,0.0050996283102220374,0.02594187979599294,0.00832024551379451,0.015326327189146838
-0.019382651655726058,-0.021773214672052177,-0.03024348702203472,0.0022625996909146906,0.004621846849423683,0.03905258787268995,-0.012350401366384212,-0.05120539498627874,-0.002383771585510175,0.009052020319056275,-0.026674778893934104,-0.00795937043510353,-0.004440237586360141,0.009986950381811077,0.018357796679318028
0.039485631398165744,-0.002523464777727469,0.01711157742082392,-0.01446830368768559,0.00665872024389369,0.02508985468334224,0.004942381774379889,0.00851120725886556,0.009813126244069714,0.026353620926342636,-0.009153800634582154,-0.009571272705676037,-0.0038987688265654796,0.003503126692204539,0.00169978974641527
0.0016510648945828876,-6.616578623974689e-4,0.002341415285655124,-0.006040394212035949,-0.006315067043949796,0.018582731240851302,0.013248837002571179,0.0324601433036662,0.03149318451552485,0.002242069228913124,0.021933576545690947,-0.0016099001384333178,-0.06129510664979865,0.02584405686327429,-0.021672463537679043
0.009215871858922142,0.007351967938650894,-0.033184475645053446,-0.0029569834948883766,0.007221541802206133,0.012494732855122592,0.020273093435214662,0.024148657538424878,0.029874202869748068,-0.02469804285246635,0.013360348627479368,-0.005512950714740228,-0.002703261883143071,-0.016919337848083416,0.025668024146687785
-0.009579302839764381,0.03510479760419205,-0.0067675433667213625,0.0038888974808655163,0.0033674032587533986,0.036005416771617504,0.026353039588124183,-0.005309430860075182,-0.011000748248864767,0.01639948287806625,-0.023614367354397814,-0.006649363326395097,-0.0036787805607207957,0.010562304521232413,0.022620164741650406
0.019557976236293406,0.03736505582149352,-0.007113516036327816,-0.012420595645321164,0.015024980007423139,-0.015312679730376644,-0.0013125328342109555,0.007771313978092387,-0.04470410948316239,0.01879013396865936,-0.04856537738869271,-0.007659676857550757,-1.8987987058771694e-4,0.01677091242630535,-0.02105969057791679
-0.005405138600164783,0.008138935861103924,0.0019685105966695815,0.008124760598144043,0.007350139854255033,-0.016885320244279356,-0.021504406475624016,-0.007407977090249318,0.021666527502551602,-0.01928009870090186,0.037923489346093575,-0.014736981480953482,0.005679819648860551,0.016354906699218574,-0.006028935546104286
0.027071120658341385,0.029202983700698404,-4.5967962429926956e-4,-0.004634029063013578,0.029771347695454864,-0.005048971104288924,0.01149559114682841,0.004042527177748667,-9.16864216229385e-4,0.007001867776112114,0.00929213717949029,0.019247104878513888,-0.008038033800651156,0.021725802885785406,-0.011218973700491297
0.0066540018339891205,0.017445405079604015,0.02158364417607661,0.003344666403380714,-0.01878129193179401,0.007308212696772287,0.0027145914744739486,-0.02192244009160582,-0.0180831978295366,-0.00922666325364041,0.005638047871514118,1.8660364131317664e-4,-0.04436719207563389,0.057787661057887796,-0.005289616686001253
-0.0016593611972632871,-0.001739672320607788,0.02122656617480434,-0.00226268341315361,-0.001981519937377385,0.013239004293269296,-0.0036170999255515923,-0.058333777311537105,0.022079960631226747,-0.010514079835274082,-0.04982894557898376,-0.014812643497112532,0.00372250877472613,-0.024202227308086854,-0.022201425980584943
-0.025178772617001854,-0.011138131949393504,-0.00872163692806538,-0.04179776825054837,-0.016546500233481254,-0.017293702605219785,0.03831788952827431,-0.05077551765576338,0.008969693295113323,-0.03036284149650026,-0.020293252959800334,0.008922630736545756,0.01503241413348011,-4.0222102775810953e-4,0.0279900364469734
-0.011122357250131998,0.011896525295501448,0.012245409164680865,0.02111251799566194,-0.00513189720530427,0.017347122931592907,-0.040771003141711226,-0.055852401134599106,-0.013809479550188186,0.01270397522043254,0.002038552978209651,0.010305435688930054,0.01047943889294789,-0.023289361462945024,0.018725717386633534
9.063140238652068e-5,-0.03235846263954478,-0.020451630716412872,0.01823302339085142,0.006603801372694562,0.003997421247377453,0.016068185517437605,-6.541642817561311e-4,-0.013723649831709928,-0.006563900521355137,-0.009462863851970482,0.04204424857839495,-0.0032322541705225305,0.003703908715969817,0.022623213034535183
0.00759996528111806,-0.002816848058385446,-0.006476378447541897,0.025942751629956184,0.011021096165301003,0.01366869774860291,0.02669261678416568,-0.00893672892285835,-0.01234409240375367,-0.0021436015343887505,-0.003774037475038128,0.023096596649845758,-0.018018503436310063,-0.026962227073906497,-0.010080053021269464
0.00994269758907862,0.0012510519196728964,-0.024313759088352427,0.012118323039649326,-0.023805037541612784,-0.004743095048782564,0.0018457521528985055,-0.009188288043131543,-0.01332234464913995,-0.0018690769137830188,0.023021101542871847,0.006363002132205864,0.022077644754723735,-0.00242129844393002,0.01318038294492574
-0.0022394992518988133,-0.03408845312062958,-0.012183470993229584,0.030062326126094163,-0.0229191869523504,0.018988247908925615,0.029688798069858358,0.02083309522090282,0.009758220269791451,-0.011042572663603423,0.011468864784733412,0.013306574920382452,0.0013223172035443653,-0.008695023464988516,0.004847340857830673
-0.015683391668752655,0.015574673143595064,-0.030932027837553555,0.018939150217110345,-0.025518813364969972,-0.018559068654151467,-0.003194866168193755,0.018790278975376218,-0.033501930919655365,0.03426517069649648,0.015164898010024963,-0.02062606216740903,8.93546119647759e-4,0.0077886100751376475,-0.0395597683608786
-0.025044201703437352,0.0011975433385611467,-0.0032074830623143313,0.010934959527755694,-0.005126119533738205,-0.01454015936831432,-0.009195116410398718,0.021640712733962175,-0.005286946406554804,-0.04506368379095704,-0.003296352872885322,0.022240323962695818,-0.0035877918699949163,-0.0035437964951183787,-0.025883074561286357
0.0036535825575727543,0.008057068049756033,-0.003469925829543641,-0.02667735840271135,0.021341617547044223,0.01632957836527904,-0.0356746424834018,-0.019606204643613623,0.041217175594082,-0.0233487196342832,0.032376161193082176,0.01996407451677662,0.0030499944681929847,-0.0011725267655506855,-0.027305949660383355
0.027499932722800047,-0.02686039012234609,0.00889716650984873,0.014384940619255993,-0.005399268495741794,0.03587210082539283,-0.004225284753654357,0.0037734007034773143,-0.014019665439811035,-0.018245436649536373,-0.02354252425242631,0.008507279600050488,0.01639027432675544,0.009932244404566859,0.017340392222402023
0.01078211970827514,0.008574675733567183,0.025644628718721307,-0.011758771648544553,-0.016170075884156532,0.005439181423797734,0.027490652116897607,-0.020890006163017283,-0.0018626424371595007,-0.005449418905003611,0.019514815968576293,0.012398720363800741,0.014896384251454897,-0.01030168996971792,0.025092696847133666
0.03111587050160214,-0.011176045521947842,0.021619537356316165,-0.02867656707349031,-0.024162263138441276,0.00997959600184295,-0.0021301149649186613,-0.027497396914821337,-0.0053679128144246135,0.01271284722256727,-0.002913230933335953,-0.003054386663573716,0.0043058408079401644,0.024913552520903437,-0.0016028155145493272
0.005928433972475666,0.046785306824728146,0.0017887700606973311,0.03074763254416446,-0.0023374866097443103,0.04265599482583049,-0.016694636952899522,-0.009813288636045137,-0.07064157275692562,-0.014435665184237223,0.00444154976756117,0.0060203864329384515,0.015841520736217696,-0.020795693353863776,0.028529366640778875
-0.022044075840780053,0.01298430035082454,-0.01578059751424199,0.027877748679540737,-0.007768418597099647,-0.0018601777483411297,-0.003489256643586458,-0.03804760776814753,-0.029300538299116496,0.017273211031086255,-0.010180377765387938,0.012303668538867996,0.0054238131069501705,0.036309535333611365,0.031648324473082745
0.013454812153507412,-0.005876368690707068,-0.0029555129181515483,0.04464260967440037,-0.013031650528834149,0.016778783511955275,0.012487235168070043,-0.002921515754355397,-0.008946210335587956,0.03411236438482668,0.010404758891081833,-0.0025790580113964623,0.00457219575954948,0.020009517134673693,-0.006556021746698448
0.014940318522553397,0.021308550085149314,0.008257478159690024,0.00865263388016313,-0.009009785530718517,-0.006696920273558504,0.005011699914097001,0.004031762696000918,-0.0022550759888160243,0.020074569246918195,-0.003470757986177908,4.844000566572859e-4,-0.009440047527826678,0.0029431769947345643,0.02271422085004904
-0.023722522393637036,0.008812717445483287,-0.00644111476828968,-0.005594456602689313,-0.006387650129721756,0.03617742147645675,0.015124617520748451,-0.03667157964217793,-0.017597400562228138,-0.014460768670135238,-0.007315575958141807,0.005347090578830205,0.0060347837806595805,-0.0029724083867268547,-0.010630834142354217
-0.03332650333346354,0.03620721914311176,-0.011615778489514561,0.015580298728034236,0.004155488864015844,-0.03416262121722369,0.01646026055307015,-0.008283337010806413,-0.02882454842583293,0.016118192384489305,0.008015912911219836,0.004894354754036989,-0.006303937026489237,-0.014748325442077714,0.013042229654327109
0.0024117497456099812,0.022950904954586626,0.008545248709985742,0.005813396376814772,0.005434381792962739,-1.9388096389238996e-4,0.02089736507431983,-0.02614446217689448,-0.001808136259707105,0.013891672765875995,0.015745429531468957,-0.0022801060850810018,-0.025351994804326594,-0.00580191867955282,-0.0029132064893167
0.028326664119064482,0.011682563651098654,-0.020755932498579988,-0.010723748980495884,-0.010075202845681197,0.009743076130994233,-3.7792477788123335e-4,0.002711377936193138,0.005210778141011119,0.005405698883368615,0.029546698793229353,-0.00293903814672003,0.027751163865755935,-0.003346645587829933,-0.003052403515304114
-0.008216527268302798,-0.002092810741711304,-0.01784226368016384,0.0061711265314832175,0.018274108238824915,-0.0026491068321243816,0.01166129126030313,-0.00805535050077566,0.0012663961522596523,0.005757209336380242,0.02728839584672471,0.003901708300897866,-0.02375003305791168,0.0032594942098889135,0.02175796859327228
-6.968113668479603e-4,0.0013222853605148188,-0.01778566436560336,0.014605109869880728,0.004051096817341282,0.008947496954596623,-0.029432920625659165,-0.021861159169251465,0.027743276617022694,-0.032659504385326166,0.030639532350982712,0.0035862963210639975,-0.003153159398920913,0.011938376179243981,-0.00643065112473451
0.021520821369387377,-0.023037849631533547,-0.019933325736256613,-0.00915489999960517,0.004338766942164618,0.022839713713713294,0.034888355674929095,-0.025783669852899038,-0.033976282015228954,-0.0017976087873936564,3.0624205465290544e-4,0.013837646172234486,0.02651418890647861,0.005266662973927083,-0.042419986159833556
-0.01664177128117572,-0.011549992213345739,0.0075409502092407266,0.013619274565538575,-0.005560447836433724,0.03279431468724958,-0.03953507663495692,-0.031168013339594403,-0.009708310943786103,-0.010911893814301798,0.020404037652382634,-0.010170354675998361,0.030100853573915565,-0.033024120970448934,0.0127804899775521
0.021273812593867625,-0.013340408109534962,-0.001404238129099511,0.007929817823087326,0.009395346840268104,0.015477235804610245,0.010888977651735132,-0.010906945353775122,-0.0010590162415189397,-0.04016112730385224,0.021316330431267794,-0.004397822430538767,-0.01357188346915894,-0.01884910813800822,-0.0244250903217047
0.0055090472350096675,-0.006280302875642185,0.02827008904634365,0.011971939661584052,-0.02782648610029259,0.04182458588047666,0.016831584692265977,-0.04865289727886868,0.010982695173598067,0.00864439874802958,-0.005336626855676485,-0.01545092754656796,-0.024289149945879274,-0.009111502170588537,-0.03518523064692314
0.00591896657551505,0.007548616390739227,0.00336534011934031,0.021067943697942404,-0.03076680921642705,-9.579344482713026e-4,0.04683821418088652,-0.001231207957812508,4.122296674422543e-4,-0.028839180247007157,-0.02014172401195058,0.026524211253448726,-0.0065308367187713046,0.011151039940864749,-0.007142477304830308
-0.01945435431998188,0.03170624419423618,-0.023431394057163324,-0.008370733749591963,0.010789449546741103,0.011359093455188152,0.025988885775462656,0.03258621107509274,-0.0429600677249562,-0.008293423306687586,-0.013669766808949824,0.005680834141485569,-0.0157948511821715,-0.006313375338246274,-6.890754224828655e-4
0.048903750756870146,0.0027928964511962917,0.01430676008111842,-0.00175264897828864,0.01502240244461639,0.0020354801511190956,7.377046364132056e-4,-0.01846852003645605,0.035943653805356135,-0.0013714914842379855,0.0069114898364537325,-0.024083567631368652,9.190953969602234e-4,0.006185543682685868,-0.008042938291443313
0.003743678824582375,6.634215938667865e-4,0.03192971912448872,0.020033289781143715,-0.018880795181503096,0.007483070987520435,0.027820607679066356,0.03681879176120795,0.017386228388072134,0.019344747255995998,-0.015484458209579444,-0.017044625189692297,0.03065665582875443,-0.0037355401665850607,-0.024832470840759235
0.01090264236138605,-0.002741674232706437,0.012501335297217864,0.034091156711478554,-0.015593386184370672,-0.007538146176537808,0.023960449653474214,-0.008515912058680186,-0.006708863481046379,0.013835668138396429,-0.005933653113789461,0.023850227679537817,0.027445005360273278,-0.004919221617057268,0.005216039745667089
-0.009249056510275189,0.02258589281363843,-0.03229265801069747,0.004537324788700836,-0.014444214819316237,0.010015658792625004,0.00617043814250362,0.0074331652746932875,-0.01756196846325153,-0.014335817997366718,-0.0018644660463440488,-0.04232026223803853,0.047102316815249345,-0.002941055344081178,0.001472603238715564
0.007003343912061588,0.008000753230616553,-0.0025614037864709616,-0.0394502448266465,-0.03018438239693566,0.01889863054386165,-0.012785065946743224,-0.0016522086817358783,-0.004249817314255999,-0.03341973793282804,-0.006549325479821455,0.03027547183268542,6.880558948996196e-5,0.0012375520138787621,-0.02977446301589648
0.0143486462172433,-0.009110943003613592,0.013488272864132789,-0.027042035993148694,-0.00921708182180847,-0.013633811790094263,0.02211394700245428,-0.009794450078302042,0.00546630986354657,0.014336064971256057,-0.023885242704253073,-0.0053107825388893914,9.876457156678953e-4,-0.008145131759251356,-0.02350750194617124
-0.029118909904334522,-0.007919517322019232,0.0022837885290902804,0.029903959571407235,0.018332971739647874,0.0052392907892713225,0.005014645113206484,0.007851615133988687,-0.046766620507803225,0.02458349153700823,-6.54646505076073e-4,0.010959554884934164,0.026967107074956864,-0.011521790864565062,-0.016055925866810483
-0.007678109973857872,-0.025898126388407938,0.030639396187115864,-0.027866625799465083,0.011418396546786447,0.03738087949433844,-0.004189043543064486,-0.005342558354114679,0.03457966196372997,-0.010466575629218156,-0.013453388591225135,-0.03315385771683843,-0.021284239537585847,-0.024189836065864334,-0.010503303414388654
-0.004055998371260472,0.014644765136355709,-0.017437275636384975,-0.012960554722439177,-0.014577251598128171,-0.006505457262766967,-0.024823971464040362,6.928779611898861e-4,-0.00594094054804728,0.026762462252911234,0.033269008525178556,-0.014981183749034344,0.0021751575882476004,0.02322835793112521,0.01553729740581744
0.04525589647109918,-0.019168791427317977,-0.014419394123287965,-0.011310444504555761,0.013908377841726605,-0.019604708260290593,-0.013099513021246345,0.03424843465088845,0.03686531015145089,0.02261083842432221,0.019559439565446368,0.015339879362038289,-0.003950100926796374,0.01715240398129847,0.02534927516138641
0.036261868826018784,0.015396340299567157,-0.04529066380290647,-0.0074476481114933435,0.0011061246152754833,-0.010495404800640706,-0.017410573160868914,2.843601998279155e-4,-0.02244190956545289,0.003399510638063319,-0.02020203626962136,0.04629276420426098,0.008905115888187431,-0.0077620390249233395,-0.013025794547496083
9.576382818803353e-4,0.004690405385246343,-0.030541605846728714,0.03192761459112514,-0.0056246840722264935,0.005230881365137385,-0.0179992493001917,-0.011729404030415225,-0.01578940226557446,4.5838525543828723e-4,-0.004720940805746032,-0.02614037029963967,0.0118342632762376,-0.01847101583475741,-7.711760358626307e-4
0.002560754449492997,-0.018545396920823798,0.0124036995514194,-0.007754634966244289,-0.012016702040636318,0.01758628737812895,8.048677128451587e-4,-0.03544563016546132,0.0378418853102902,-0.00323833211072877,0.012324053913346233,0.015085961451555718,0.012300559466144279,-0.039689369907284444,0.013649538726455468
0.0064080112104552,-0.04450612931735698,-0.00825518512082457,-0.013730633979443851,0.04238776565612312,-1.0038474686435706e-4,-0.007566524872574476,-0.02480690138784869,0.003003050035049526,-0.024507407464067654,-0.0023493048269314087,0.029361869052514145,-0.025435380644371897,-0.022623582171495293,0.0643014713971457
0.020041694521054865,-0.011606793203436716,-0.04429616646709711,0.019451480020882705,-0.005986349957454173,0.011570462567613404,0.025424894446196333,-0.011050877178286456,-0.006096653871044744,0.02356470546150824,0.023051887249261327,-0.01423321006707745,0.00997798224738844,-0.011938801925398757,-0.02917963363239462
0.025493400912247388,-0.004502598279311876,6.695306577135796e-4,0.02037963627484274,-0.017156511761443838,0.001074853399487985,0.0013039087613346823,0.0015221105409661817,0.004736947771595723,0.02543753738694754,-0.02188873339840125,0.003062217753417862,-0.03250241060532222,0.0027457538287229966,0.04732816170610743
0.0024704343945893825,0.008463692590201966,-0.01891086847089607,-0.011170795044877835,-0.00847842228670892,0.012104235884662806,-0.010465591079389824,-0.009609607280481214,0.0018941432077186349,-0.029092595812884703,0.01937207539990471,-0.03213475798697729,-0.0096137256308646,-0.0016368875878605138,-0.008912379267452586
-0.004502622478471885,0.01656627318632342,0.020859621683294804,-0.0239880065129352,-0.05513426979980274,0.0474033651470851,-0.023807729838275726,-0.05713593511412185,0.054071768778078066,-0.0017491025803124671,-0.013750531119498532,-0.022815159618574832,0.002644946538810977,-0.005853216437711417,0.0071374833880719635
-0.022823788508653742,0.011715657845361882,-0.002801501539434703,0.0022367686355693195,-0.0018836090627027957,0.013106841545001302,0.00596055028627962,-0.025847415835994703,-0.03953600108363897,0.018219409225237015,0.00981111035061133,-0.004071094441544076,0.006535329507316057,-0.002526942713799052,-0.019874216036074976
0.05712413560543794,0.0215818337470699,-0.026843650485282033,0.032058303719278314,-0.0067355482301314495,0.009134477241206085,0.02397380053528142,-0.025707026269119915,-0.04019396975661138,-0.021100483986321805,-0.008455225907360031,0.059282940964275,-0.019596882492031398,-0.0017485524128568741,-0.02078628799333604
0.02622635566237186,-0.007541783843076466,0.008604404306854718,0.02046746182077719,-0.0032464469333088886,-0.023924711367873108,0.00792617820072472,0.0030454816212985847,0.006713938041209566,0.007740701297558772,0.020407488177454525,0.025292499810970703,-0.004349735022026735,-0.013885964976602772,-0.021495171265526913
0.010956089999155871,2.9645027359403997e-4,-0.020482293480506897,-0.009566335298303308,-0.016877423947529557,0.007725376105411463,0.009534102276816725,-0.016030012576374375,-0.05807194598046461,0.006037992172368334,0.008663816392666668,0.012014485697015687,0.010226169336447377,0.04267446133928221,-0.04046947645421195
0.010319569816203966,0.02330761469081377,0.01823871797559562,0.028143160234035847,0.011871554390510575,-0.0012125361764985243,0.017622895501141933,-0.005492221022050714,-0.0014143107623478812,0.014443422034077003,6.884844578065596e-4,0.006632895690503737,-0.0068199901744474545,0.028649106110775868,0.021818021121601916
0.01804305000384332,-0.010470639750687738,-0.011859991454929109,-0.029652544847389883,-0.004442748968323862,-0.003286940237589242,-0.007282892555090292,0.011810095050169167,-0.03131935132416608,-0.010531122112724667,0.008627048322762398,-0.02272813120630346,-0.017693365323718346,0.026430197279569967,0.008412713831728702
0.05423776166520522,-0.03323630380376663,0.016222245784745404,-0.041126914616778976,0.005870104092999817,-0.007812912499389313,0.018688039809791945,0.02883061860734859,0.03039873368999846,-0.004533158675497084,0.012662570928977601,-0.037275562860833666,0.014721809939196362,0.02104850177798223,0.006308380421386595
0.019192570281916232,-0.008682597376211909,-0.028136179114921944,0.024744832559534302,0.015112589859842984,0.04121206227843732,0.02652499423982757,0.012763355441588686,0.0062058070032922075,0.008044911113589848,0.019980260539651518,-0.00817401326562095,-0.0030909978709434682,-7.334886688141751e-4,-0.031646397107721214
0.012430723019314804,0.039931996742908815,-0.020354019751028574,0.003314557026826037,0.03589056305072891,0.00478382144373235,0.0215096315513863,-0.05623163105052775,-0.00415187069420675,-0.002033937720865353,-0.021329821134189686,-0.005680303941000275,-0.0129194198310989,0.004798555071865884,0.008541391427509204
1.9240499349937323e-4,0.0045155707339121776,-0.0028782706850449813,0.02900553582045262,-0.01966972674459111,-1.0903731005207362e-4,0.00221646270942788,-9.572743226575753e-4,-0.010102239506281308,-0.015330287149276423,-0.014085319062909996,0.028173955096252534,0.01371405543820714,0.04268898412258437,0.01943501346340515
-0.010010271037926621,-0.0036571516399739323,-0.014876231103573723,-0.008676201511789827,-0.01824731205821184,0.0019825264767039386,0.02065880155941624,0.029797748240329547,-0.04804350927853829,-0.0018593566997653355,0.03732020384004375,-0.01249191069211708,-0.0111307670373062,0.006359541589446849,0.029927956595700245
0.01486022584316693,-0.0031348490004514673,0.022732784113176585,-0.03234106559287131,0.015724523720222372,-0.002249230437863403,0.032051225391088956,0.0295131624566789,-0.004626582179631633,0.005355357477073497,0.026771580296371944,-0.0340147895026508,-7.677850617895388e-4,0.023591721368941165,-0.00452873472108184
-0.02302539115710367,-0.014909639922605855,0.023847845128456058,0.0023347360512868676,0.01148320508556644,-0.01039642700254717,0.02606334891133333,-0.01300791583788552,-0.009568676836266832,0.002433155725116265,0.02499426260468951,0.02491951185050567,0.009321745887458377,0.0026703205158709054,-0.014456985858259053
0.009541830738585055,-0.0082154956064171,0.019558551107151878,-0.02613719178373053,-0.03432012909249682,-0.020780562575037465,5.281757473438731e-4,-0.03013897674483257,-0.006272760064597982,-0.014023221831861221,-0.00668591129240248,-0.014992756129164064,0.01008126479176763,0.01859485503644187,-0.002561642946685261
-0.014004272163534282,-0.015609848282129413,0.017942813121191392,0.03343790946498171,-0.020451121358796343,7.502038708535608e-4,-0.023252764916609436,0.025688556759397407,0.004896980338995327,0.007335177752494815,-0.01625619803587508,0.031595904271832786,0.0026146872490118156,-0.01842221912221742,0.034232116804442825
0.013654728659403759,0.01652457140048469,-0.018030450077559657,0.011723210482565527,-0.030634045446344516,-0.013465145425821667,-0.0024967186080431247,-0.04425179873162044,0.0050678890071207405,-0.0154412125313792,0.015012562802353635,0.023760155061908428,0.00265141793398449,2.524102601899614e-4,-0.012311023963382794
0.025271233685860928,0.01753162800342256,0.014503022828442624,-0.052543434234613606,0.0010579985570879913,-0.005083595380626527,0.006974340724018369,-0.038298902918454836,8.772516093396021e-4,0.02562926917770003,-0.011205064916917529,-0.0533716986039483,0.03782854390330481,0.0038665690879158277,0.003822501469480599
0.026682063355841557,0.007652788366550034,-0.0020403741359453775,0.006397036943242895,0.00879293539555892,0.023683755582251997,0.018404375536919204,-0.0054439564295689635,0.023897236827374435,0.008072287713730475,-0.006849520549585542,0.0032475431707643665,-0.01269016121515154,0.010672823327384506,0.004992160843245053
0.02767043719965301,0.0014211020757022297,-0.02595628410970363,0.0021093417693043293,0.007848330418683602,0.009173851828959911,0.026081268776901645,-0.004432708628753446,-0.0374676820879456,-0.01368773544402746,-0.0021021944127515013,-0.010712717636591762,0.013175118938445252,-0.03267923203823919,-0.01223214869424627
0.014239823877300495,-0.017325701001985827,0.0011862198422996073,0.014137816758446498,0.020749888666418137,-0.025143130600024932,0.013636579481760336,-0.02555737509677236,0.012314323124816617,0.014356077926507282,-0.008134662731133169,0.04756884199256639,-0.016704792967661142,0.015211170670220042,0.014328575875186544
-0.004545851539274892,0.017609678991155953,0.009142216113735557,-0.006452774819549312,0.012732688703008144,0.0011401140496074547,0.008156066053281563,0.03062184841659299,-0.023941034760880164,-0.013660928074624046,0.006307543882035915,0.008095820246359686,0.017227876075669002,-0.012099542823657217,0.001625342062373747
0.016475097414478945,-0.022243567762270544,0.01573963666938738,-0.027446181346358678,0.01141583922404088,-0.024675203148825098,0.022351377765401637,-0.045787465579506303,0.0016866895482277044,-2.692480924340046e-4,-0.007639642747156117,0.01310276196441329,-0.0066998503861395164,0.018362148690250102,-0.005372505498228541
0.027169272444067083,-0.008576358594480915,-3.706342574227861e-4,0.012054787532095546,-0.01192782505387413,0.0017633531442680095,-0.0026926534690003834,-0.011279217687649279,-0.023155903226016683,-0.002999419600169695,0.004317116405550436,-0.012385805968295749,0.002607472176802794,0.024488135828255153,0.03698298049740423
0.025692009113603476,-0.018954661320488064,0.021503369409972883,0.021973494839044427,-0.02573474805755449,-0.019930722354175145,-0.0030370445773924004,0.004326387089053085,-0.009657225858336282,-0.013793560269990124,0.02188098117986481,-0.014605856979465592,0.0027516433601455503,0.01805153886291766,-0.008851644153070382
0.010657432581305137,0.016020936144368392,-0.030306108764100337,0.002444942802938499,4.6812298129506047e-4,-0.015477729112856942,0.04121567413052407,-0.0010986087086219953,0.028214690033768974,-0.003968905651549726,-0.028232472683894727,0.0012334501537187847,-0.008601087065864377,-0.009699286679190067,0.01405942589005349
0.02619772537616427,0.03638474127973712,-0.005749242196272597,0.007696842974212359,0.014287330700207157,0.03897502623198967,0.03320578091056614,-0.005860978397000949,-0.005222832193382487,-0.016861841191992077,0.019776252789644566,-0.0045527288388633735,-0.013184736472560132,0.02280389261182325,-0.0012805453556712365
